2016-09-03 03:59:01,917,Setting,Step,Elapsed Time,Metric1,Metric2,Metric3,Param1,Param2,Param3,Param4
2016-09-03 04:05:45,827,filter:2-conv1:2-conv2:512-fc:16-Momentum,1_epoch,0.413,10.280,NA,NA,2,2,512,16
2016-09-03 04:05:46,081,filter:2-conv1:2-conv2:512-fc:4-Momentum,1_epoch,0.48,10.280,NA,NA,2,2,512,4
2016-09-03 04:05:46,406,filter:2-conv1:2-conv2:512-fc:32-Momentum,1_epoch,0.833,10.280,NA,NA,2,2,512,32
2016-09-03 04:05:57,006,filter:2-conv1:2-conv2:512-fc:64-Momentum,1_epoch,0.315,10.280,NA,NA,2,2,512,64
2016-09-03 04:05:57,498,filter:2-conv1:2-conv2:512-fc:128-Momentum,1_epoch,0.337,10.280,NA,NA,2,2,512,128
2016-09-03 04:05:58,525,filter:2-conv1:2-conv2:512-fc:256-Momentum,1_epoch,0.4,10.280,NA,NA,2,2,512,256
2016-09-03 04:06:00,953,filter:2-conv1:2-conv2:512-fc:512-Momentum,1_epoch,0.543,10.280,NA,NA,2,2,512,512
2016-09-03 04:06:08,107,filter:2-conv1:4-conv2:1-fc:1-Momentum,1_epoch,0.14,20.850,NA,NA,2,4,1,1
2016-09-03 04:06:08,243,filter:2-conv1:4-conv2:1-fc:2-Momentum,1_epoch,0.196,35.320,NA,NA,2,4,1,2
2016-09-03 04:06:08,381,filter:2-conv1:4-conv2:1-fc:4-Momentum,1_epoch,0.266,67.030,NA,NA,2,4,1,4
2016-09-03 04:06:08,644,filter:2-conv1:4-conv2:1-fc:8-Momentum,1_epoch,0.51,68.460,NA,NA,2,4,1,8
2016-09-03 04:06:15,647,filter:2-conv1:4-conv2:1-fc:64-Momentum,1_epoch,0.144,88.370,NA,NA,2,4,1,64
2016-09-03 04:06:15,903,filter:2-conv1:4-conv2:1-fc:32-Momentum,1_epoch,0.218,83.720,NA,NA,2,4,1,32
2016-09-03 04:06:15,904,filter:2-conv1:4-conv2:1-fc:16-Momentum,1_epoch,0.223,78.990,NA,NA,2,4,1,16
2016-09-03 04:06:15,904,filter:2-conv1:4-conv2:1-fc:128-Momentum,1_epoch,0.242,88.280,NA,NA,2,4,1,128
2016-09-03 04:06:23,359,filter:2-conv1:4-conv2:2-fc:1-Momentum,1_epoch,0.133,18.970,NA,NA,2,4,2,1
2016-09-03 04:06:23,444,filter:2-conv1:4-conv2:1-fc:256-Momentum,1_epoch,0.169,89.820,NA,NA,2,4,1,256
2016-09-03 04:06:23,467,filter:2-conv1:4-conv2:1-fc:512-Momentum,1_epoch,0.184,90.460,NA,NA,2,4,1,512
2016-09-03 04:06:23,537,filter:2-conv1:4-conv2:2-fc:2-Momentum,1_epoch,0.238,17.650,NA,NA,2,4,2,2
2016-09-03 04:06:30,979,filter:2-conv1:4-conv2:2-fc:4-Momentum,1_epoch,0.142,35.760,NA,NA,2,4,2,4
2016-09-03 04:06:31,025,filter:2-conv1:4-conv2:2-fc:8-Momentum,1_epoch,0.144,70.940,NA,NA,2,4,2,8
2016-09-03 04:06:31,252,filter:2-conv1:4-conv2:2-fc:16-Momentum,1_epoch,0.268,74.020,NA,NA,2,4,2,16
2016-09-03 04:06:31,463,filter:2-conv1:4-conv2:2-fc:32-Momentum,1_epoch,0.478,85.320,NA,NA,2,4,2,32
2016-09-03 04:06:38,359,filter:2-conv1:4-conv2:2-fc:128-Momentum,1_epoch,0.144,90.050,NA,NA,2,4,2,128
2016-09-03 04:06:38,386,filter:2-conv1:4-conv2:2-fc:512-Momentum,1_epoch,0.149,90.250,NA,NA,2,4,2,512
2016-09-03 04:06:38,557,filter:2-conv1:4-conv2:2-fc:64-Momentum,1_epoch,0.227,87.430,NA,NA,2,4,2,64
2016-09-03 04:06:38,578,filter:2-conv1:4-conv2:2-fc:256-Momentum,1_epoch,0.235,91.370,NA,NA,2,4,2,256
2016-09-03 04:06:45,503,filter:2-conv1:4-conv2:4-fc:2-Momentum,1_epoch,0.135,10.280,NA,NA,2,4,4,2
2016-09-03 04:06:45,592,filter:2-conv1:4-conv2:4-fc:1-Momentum,1_epoch,0.172,10.280,NA,NA,2,4,4,1
2016-09-03 04:06:45,611,filter:2-conv1:4-conv2:4-fc:4-Momentum,1_epoch,0.183,65.780,NA,NA,2,4,4,4
2016-09-03 04:06:45,921,filter:2-conv1:4-conv2:4-fc:8-Momentum,1_epoch,0.498,73.490,NA,NA,2,4,4,8
2016-09-03 04:06:52,823,filter:2-conv1:4-conv2:4-fc:128-Momentum,1_epoch,0.153,93.010,NA,NA,2,4,4,128
2016-09-03 04:06:52,961,filter:2-conv1:4-conv2:4-fc:32-Momentum,1_epoch,0.205,89.690,NA,NA,2,4,4,32
2016-09-03 04:06:52,968,filter:2-conv1:4-conv2:4-fc:16-Momentum,1_epoch,0.203,79.950,NA,NA,2,4,4,16
2016-09-03 04:06:53,041,filter:2-conv1:4-conv2:4-fc:64-Momentum,1_epoch,0.246,91.920,NA,NA,2,4,4,64
2016-09-03 04:07:00,267,filter:2-conv1:4-conv2:4-fc:512-Momentum,1_epoch,0.147,91.030,NA,NA,2,4,4,512
2016-09-03 04:07:00,573,filter:2-conv1:4-conv2:8-fc:2-Momentum,1_epoch,0.176,25.830,NA,NA,2,4,8,2
2016-09-03 04:07:00,605,filter:2-conv1:4-conv2:4-fc:256-Momentum,1_epoch,0.126,90.470,NA,NA,2,4,4,256
2016-09-03 04:07:00,606,filter:2-conv1:4-conv2:8-fc:1-Momentum,1_epoch,0.121,21.030,NA,NA,2,4,8,1
2016-09-03 04:07:07,897,filter:2-conv1:4-conv2:8-fc:16-Momentum,1_epoch,0.155,86.870,NA,NA,2,4,8,16
2016-09-03 04:07:07,924,filter:2-conv1:4-conv2:8-fc:32-Momentum,1_epoch,0.136,88.200,NA,NA,2,4,8,32
2016-09-03 04:07:08,055,filter:2-conv1:4-conv2:8-fc:4-Momentum,1_epoch,0.207,64.290,NA,NA,2,4,8,4
2016-09-03 04:07:08,067,filter:2-conv1:4-conv2:8-fc:8-Momentum,1_epoch,0.209,79.700,NA,NA,2,4,8,8
2016-09-03 04:07:15,204,filter:2-conv1:4-conv2:8-fc:256-Momentum,1_epoch,0.149,94.450,NA,NA,2,4,8,256
2016-09-03 04:07:15,260,filter:2-conv1:4-conv2:8-fc:64-Momentum,1_epoch,0.151,93.430,NA,NA,2,4,8,64
2016-09-03 04:07:15,311,filter:2-conv1:4-conv2:8-fc:128-Momentum,1_epoch,0.198,94.240,NA,NA,2,4,8,128
2016-09-03 04:07:15,588,filter:2-conv1:4-conv2:8-fc:512-Momentum,1_epoch,0.428,91.780,NA,NA,2,4,8,512
2016-09-03 04:07:23,028,filter:2-conv1:4-conv2:16-fc:8-Momentum,1_epoch,0.161,80.890,NA,NA,2,4,16,8
2016-09-03 04:07:23,145,filter:2-conv1:4-conv2:16-fc:4-Momentum,1_epoch,0.208,62.980,NA,NA,2,4,16,4
2016-09-03 04:07:23,340,filter:2-conv1:4-conv2:16-fc:2-Momentum,1_epoch,0.314,10.280,NA,NA,2,4,16,2
2016-09-03 04:07:23,492,filter:2-conv1:4-conv2:16-fc:1-Momentum,1_epoch,0.373,25.930,NA,NA,2,4,16,1
2016-09-03 04:07:30,775,filter:2-conv1:4-conv2:16-fc:16-Momentum,1_epoch,0.152,85.950,NA,NA,2,4,16,16
2016-09-03 04:07:30,796,filter:2-conv1:4-conv2:16-fc:64-Momentum,1_epoch,0.144,94.660,NA,NA,2,4,16,64
2016-09-03 04:07:30,946,filter:2-conv1:4-conv2:16-fc:128-Momentum,1_epoch,0.247,94.210,NA,NA,2,4,16,128
2016-09-03 04:07:30,967,filter:2-conv1:4-conv2:16-fc:32-Momentum,1_epoch,0.242,93.130,NA,NA,2,4,16,32
2016-09-03 04:07:38,345,filter:2-conv1:4-conv2:16-fc:512-Momentum,1_epoch,0.165,95.460,NA,NA,2,4,16,512
2016-09-03 04:07:38,506,filter:2-conv1:4-conv2:32-fc:1-Momentum,1_epoch,0.233,19.860,NA,NA,2,4,32,1
2016-09-03 04:07:38,670,filter:2-conv1:4-conv2:16-fc:256-Momentum,1_epoch,0.324,94.980,NA,NA,2,4,16,256
2016-09-03 04:07:38,762,filter:2-conv1:4-conv2:32-fc:2-Momentum,1_epoch,0.404,32.240,NA,NA,2,4,32,2
2016-09-03 04:07:46,223,filter:2-conv1:4-conv2:32-fc:32-Momentum,1_epoch,0.166,92.400,NA,NA,2,4,32,32
2016-09-03 04:07:46,233,filter:2-conv1:4-conv2:32-fc:8-Momentum,1_epoch,0.159,84.760,NA,NA,2,4,32,8
2016-09-03 04:07:46,348,filter:2-conv1:4-conv2:32-fc:16-Momentum,1_epoch,0.213,90.690,NA,NA,2,4,32,16
2016-09-03 04:07:46,379,filter:2-conv1:4-conv2:32-fc:4-Momentum,1_epoch,0.225,72.860,NA,NA,2,4,32,4
2016-09-03 04:07:54,000,filter:2-conv1:4-conv2:32-fc:128-Momentum,1_epoch,0.155,94.540,NA,NA,2,4,32,128
2016-09-03 04:07:54,025,filter:2-conv1:4-conv2:32-fc:64-Momentum,1_epoch,0.16,93.560,NA,NA,2,4,32,64
2016-09-03 04:07:54,435,filter:2-conv1:4-conv2:32-fc:256-Momentum,1_epoch,0.362,95.260,NA,NA,2,4,32,256
2016-09-03 04:07:54,797,filter:2-conv1:4-conv2:32-fc:512-Momentum,1_epoch,0.336,94.860,NA,NA,2,4,32,512
2016-09-03 04:08:02,280,filter:2-conv1:4-conv2:64-fc:8-Momentum,1_epoch,0.188,82.940,NA,NA,2,4,64,8
2016-09-03 04:08:02,515,filter:2-conv1:4-conv2:64-fc:1-Momentum,1_epoch,0.275,10.280,NA,NA,2,4,64,1
2016-09-03 04:08:02,539,filter:2-conv1:4-conv2:64-fc:2-Momentum,1_epoch,0.276,10.280,NA,NA,2,4,64,2
2016-09-03 04:08:02,602,filter:2-conv1:4-conv2:64-fc:4-Momentum,1_epoch,0.309,46.120,NA,NA,2,4,64,4
2016-09-03 04:08:10,173,filter:2-conv1:4-conv2:64-fc:128-Momentum,1_epoch,0.17,94.040,NA,NA,2,4,64,128
2016-09-03 04:08:10,221,filter:2-conv1:4-conv2:64-fc:64-Momentum,1_epoch,0.173,94.110,NA,NA,2,4,64,64
2016-09-03 04:08:10,266,filter:2-conv1:4-conv2:64-fc:16-Momentum,1_epoch,0.212,90.180,NA,NA,2,4,64,16
2016-09-03 04:08:10,364,filter:2-conv1:4-conv2:64-fc:32-Momentum,1_epoch,0.27,93.550,NA,NA,2,4,64,32
2016-09-03 04:08:17,930,filter:2-conv1:4-conv2:128-fc:2-Momentum,1_epoch,0.202,10.280,NA,NA,2,4,128,2
2016-09-03 04:08:18,219,filter:2-conv1:4-conv2:64-fc:256-Momentum,1_epoch,0.275,95.500,NA,NA,2,4,64,256
2016-09-03 04:08:18,403,filter:2-conv1:4-conv2:128-fc:1-Momentum,1_epoch,0.267,10.280,NA,NA,2,4,128,1
2016-09-03 04:08:18,434,filter:2-conv1:4-conv2:64-fc:512-Momentum,1_epoch,0.282,94.680,NA,NA,2,4,64,512
2016-09-03 04:08:26,384,filter:2-conv1:4-conv2:128-fc:32-Momentum,1_epoch,0.221,92.460,NA,NA,2,4,128,32
2016-09-03 04:08:26,462,filter:2-conv1:4-conv2:128-fc:4-Momentum,1_epoch,0.238,74.490,NA,NA,2,4,128,4
2016-09-03 04:08:26,561,filter:2-conv1:4-conv2:128-fc:8-Momentum,1_epoch,0.29,10.280,NA,NA,2,4,128,8
2016-09-03 04:08:26,673,filter:2-conv1:4-conv2:128-fc:16-Momentum,1_epoch,0.342,90.440,NA,NA,2,4,128,16
2016-09-03 04:08:35,149,filter:2-conv1:4-conv2:128-fc:128-Momentum,1_epoch,0.201,95.130,NA,NA,2,4,128,128
2016-09-03 04:08:35,305,filter:2-conv1:4-conv2:128-fc:64-Momentum,1_epoch,0.27,93.570,NA,NA,2,4,128,64
2016-09-03 04:08:35,579,filter:2-conv1:4-conv2:128-fc:256-Momentum,1_epoch,0.411,95.670,NA,NA,2,4,128,256
2016-09-03 04:08:36,170,filter:2-conv1:4-conv2:128-fc:512-Momentum,1_epoch,0.244,95.560,NA,NA,2,4,128,512
2016-09-03 04:08:44,912,filter:2-conv1:4-conv2:256-fc:1-Momentum,1_epoch,0.239,10.280,NA,NA,2,4,256,1
2016-09-03 04:08:45,039,filter:2-conv1:4-conv2:256-fc:2-Momentum,1_epoch,0.284,10.280,NA,NA,2,4,256,2
2016-09-03 04:08:45,331,filter:2-conv1:4-conv2:256-fc:8-Momentum,1_epoch,0.468,10.280,NA,NA,2,4,256,8
2016-09-03 04:08:45,356,filter:2-conv1:4-conv2:256-fc:4-Momentum,1_epoch,0.444,79.140,NA,NA,2,4,256,4
2016-09-03 04:08:53,728,filter:2-conv1:4-conv2:256-fc:32-Momentum,1_epoch,0.234,92.710,NA,NA,2,4,256,32
2016-09-03 04:08:53,957,filter:2-conv1:4-conv2:256-fc:16-Momentum,1_epoch,0.324,10.280,NA,NA,2,4,256,16
2016-09-03 04:08:54,192,filter:2-conv1:4-conv2:256-fc:64-Momentum,1_epoch,0.395,92.310,NA,NA,2,4,256,64
2016-09-03 04:08:54,634,filter:2-conv1:4-conv2:256-fc:128-Momentum,1_epoch,0.434,94.770,NA,NA,2,4,256,128
2016-09-03 04:09:04,147,filter:2-conv1:4-conv2:256-fc:256-Momentum,1_epoch,0.264,10.280,NA,NA,2,4,256,256
2016-09-03 04:09:04,909,filter:2-conv1:4-conv2:512-fc:1-Momentum,1_epoch,0.303,10.280,NA,NA,2,4,512,1
2016-09-03 04:09:04,927,filter:2-conv1:4-conv2:512-fc:2-Momentum,1_epoch,0.314,10.280,NA,NA,2,4,512,2
2016-09-03 04:09:05,023,filter:2-conv1:4-conv2:256-fc:512-Momentum,1_epoch,0.33,10.280,NA,NA,2,4,256,512
2016-09-03 04:09:16,269,filter:2-conv1:4-conv2:512-fc:8-Momentum,1_epoch,0.322,10.280,NA,NA,2,4,512,8
2016-09-03 04:09:16,274,filter:2-conv1:4-conv2:512-fc:4-Momentum,1_epoch,0.335,10.280,NA,NA,2,4,512,4
2016-09-03 04:09:16,565,filter:2-conv1:4-conv2:512-fc:16-Momentum,1_epoch,0.443,84.730,NA,NA,2,4,512,16
2016-09-03 04:09:16,845,filter:2-conv1:4-conv2:512-fc:32-Momentum,1_epoch,0.673,82.930,NA,NA,2,4,512,32
2016-09-03 04:09:27,413,filter:2-conv1:4-conv2:512-fc:64-Momentum,1_epoch,0.318,91.790,NA,NA,2,4,512,64
2016-09-03 04:09:27,832,filter:2-conv1:4-conv2:512-fc:128-Momentum,1_epoch,0.401,93.120,NA,NA,2,4,512,128
2016-09-03 04:09:28,923,filter:2-conv1:4-conv2:512-fc:256-Momentum,1_epoch,0.384,94.880,NA,NA,2,4,512,256
2016-09-03 04:09:31,309,filter:2-conv1:4-conv2:512-fc:512-Momentum,1_epoch,0.548,10.280,NA,NA,2,4,512,512
2016-09-03 04:09:38,695,filter:2-conv1:8-conv2:1-fc:4-Momentum,1_epoch,0.156,61.620,NA,NA,2,8,1,4
2016-09-03 04:09:38,859,filter:2-conv1:8-conv2:1-fc:2-Momentum,1_epoch,0.225,36.590,NA,NA,2,8,1,2
2016-09-03 04:09:38,924,filter:2-conv1:8-conv2:1-fc:1-Momentum,1_epoch,0.249,20.220,NA,NA,2,8,1,1
2016-09-03 04:09:39,301,filter:2-conv1:8-conv2:1-fc:8-Momentum,1_epoch,0.531,70.620,NA,NA,2,8,1,8
2016-09-03 04:09:46,309,filter:2-conv1:8-conv2:1-fc:128-Momentum,1_epoch,0.149,88.530,NA,NA,2,8,1,128
2016-09-03 04:09:46,435,filter:2-conv1:8-conv2:1-fc:16-Momentum,1_epoch,0.195,75.850,NA,NA,2,8,1,16
2016-09-03 04:09:46,506,filter:2-conv1:8-conv2:1-fc:32-Momentum,1_epoch,0.243,84.050,NA,NA,2,8,1,32
2016-09-03 04:09:46,562,filter:2-conv1:8-conv2:1-fc:64-Momentum,1_epoch,0.26,88.740,NA,NA,2,8,1,64
2016-09-03 04:09:53,792,filter:2-conv1:8-conv2:1-fc:512-Momentum,1_epoch,0.172,88.810,NA,NA,2,8,1,512
2016-09-03 04:09:53,888,filter:2-conv1:8-conv2:2-fc:2-Momentum,1_epoch,0.204,41.880,NA,NA,2,8,2,2
2016-09-03 04:09:53,926,filter:2-conv1:8-conv2:1-fc:256-Momentum,1_epoch,0.212,89.480,NA,NA,2,8,1,256
2016-09-03 04:09:54,005,filter:2-conv1:8-conv2:2-fc:1-Momentum,1_epoch,0.257,22.250,NA,NA,2,8,2,1
2016-09-03 04:10:00,938,filter:2-conv1:8-conv2:2-fc:16-Momentum,1_epoch,0.143,80.440,NA,NA,2,8,2,16
2016-09-03 04:10:01,177,filter:2-conv1:8-conv2:2-fc:8-Momentum,1_epoch,0.26,78.810,NA,NA,2,8,2,8
2016-09-03 04:10:01,263,filter:2-conv1:8-conv2:2-fc:4-Momentum,1_epoch,0.27,60.890,NA,NA,2,8,2,4
2016-09-03 04:10:01,279,filter:2-conv1:8-conv2:2-fc:32-Momentum,1_epoch,0.286,83.160,NA,NA,2,8,2,32
2016-09-03 04:10:08,431,filter:2-conv1:8-conv2:2-fc:128-Momentum,1_epoch,0.157,92.900,NA,NA,2,8,2,128
2016-09-03 04:10:08,647,filter:2-conv1:8-conv2:2-fc:256-Momentum,1_epoch,0.255,90.900,NA,NA,2,8,2,256
2016-09-03 04:10:08,688,filter:2-conv1:8-conv2:2-fc:512-Momentum,1_epoch,0.261,10.280,NA,NA,2,8,2,512
2016-09-03 04:10:08,816,filter:2-conv1:8-conv2:2-fc:64-Momentum,1_epoch,0.265,90.940,NA,NA,2,8,2,64
2016-09-03 04:10:15,923,filter:2-conv1:8-conv2:4-fc:4-Momentum,1_epoch,0.144,49.030,NA,NA,2,8,4,4
2016-09-03 04:10:15,982,filter:2-conv1:8-conv2:4-fc:1-Momentum,1_epoch,0.168,19.070,NA,NA,2,8,4,1
2016-09-03 04:10:16,002,filter:2-conv1:8-conv2:4-fc:8-Momentum,1_epoch,0.179,65.470,NA,NA,2,8,4,8
2016-09-03 04:10:16,172,filter:2-conv1:8-conv2:4-fc:2-Momentum,1_epoch,0.265,37.690,NA,NA,2,8,4,2
2016-09-03 04:10:23,213,filter:2-conv1:8-conv2:4-fc:16-Momentum,1_epoch,0.173,81.790,NA,NA,2,8,4,16
2016-09-03 04:10:23,446,filter:2-conv1:8-conv2:4-fc:128-Momentum,1_epoch,0.266,91.420,NA,NA,2,8,4,128
2016-09-03 04:10:23,491,filter:2-conv1:8-conv2:4-fc:32-Momentum,1_epoch,0.256,87.030,NA,NA,2,8,4,32
2016-09-03 04:10:23,553,filter:2-conv1:8-conv2:4-fc:64-Momentum,1_epoch,0.306,91.360,NA,NA,2,8,4,64
2016-09-03 04:10:31,041,filter:2-conv1:8-conv2:8-fc:1-Momentum,1_epoch,0.146,24.380,NA,NA,2,8,8,1
2016-09-03 04:10:31,047,filter:2-conv1:8-conv2:8-fc:2-Momentum,1_epoch,0.14,23.770,NA,NA,2,8,8,2
2016-09-03 04:10:31,053,filter:2-conv1:8-conv2:4-fc:512-Momentum,1_epoch,0.151,92.490,NA,NA,2,8,4,512
2016-09-03 04:10:31,058,filter:2-conv1:8-conv2:4-fc:256-Momentum,1_epoch,0.149,93.870,NA,NA,2,8,4,256
2016-09-03 04:10:38,833,filter:2-conv1:8-conv2:8-fc:8-Momentum,1_epoch,0.145,80.920,NA,NA,2,8,8,8
2016-09-03 04:10:38,835,filter:2-conv1:8-conv2:8-fc:16-Momentum,1_epoch,0.147,86.850,NA,NA,2,8,8,16
2016-09-03 04:10:38,906,filter:2-conv1:8-conv2:8-fc:32-Momentum,1_epoch,0.168,91.980,NA,NA,2,8,8,32
2016-09-03 04:10:39,047,filter:2-conv1:8-conv2:8-fc:4-Momentum,1_epoch,0.257,65.710,NA,NA,2,8,8,4
2016-09-03 04:10:46,849,filter:2-conv1:8-conv2:8-fc:128-Momentum,1_epoch,0.168,93.910,NA,NA,2,8,8,128
2016-09-03 04:10:47,044,filter:2-conv1:8-conv2:8-fc:64-Momentum,1_epoch,0.247,94.120,NA,NA,2,8,8,64
2016-09-03 04:10:47,079,filter:2-conv1:8-conv2:8-fc:256-Momentum,1_epoch,0.261,93.550,NA,NA,2,8,8,256
2016-09-03 04:10:47,302,filter:2-conv1:8-conv2:8-fc:512-Momentum,1_epoch,0.469,95.200,NA,NA,2,8,8,512
2016-09-03 04:10:54,933,filter:2-conv1:8-conv2:16-fc:2-Momentum,1_epoch,0.166,22.960,NA,NA,2,8,16,2
2016-09-03 04:10:55,235,filter:2-conv1:8-conv2:16-fc:1-Momentum,1_epoch,0.221,26.070,NA,NA,2,8,16,1
2016-09-03 04:10:55,236,filter:2-conv1:8-conv2:16-fc:8-Momentum,1_epoch,0.257,86.310,NA,NA,2,8,16,8
2016-09-03 04:10:55,293,filter:2-conv1:8-conv2:16-fc:4-Momentum,1_epoch,0.17,75.320,NA,NA,2,8,16,4
2016-09-03 04:11:02,661,filter:2-conv1:8-conv2:16-fc:64-Momentum,1_epoch,0.154,93.060,NA,NA,2,8,16,64
2016-09-03 04:11:02,787,filter:2-conv1:8-conv2:16-fc:32-Momentum,1_epoch,0.218,93.300,NA,NA,2,8,16,32
2016-09-03 04:11:02,808,filter:2-conv1:8-conv2:16-fc:16-Momentum,1_epoch,0.227,89.020,NA,NA,2,8,16,16
2016-09-03 04:11:03,384,filter:2-conv1:8-conv2:16-fc:128-Momentum,1_epoch,0.747,93.500,NA,NA,2,8,16,128
2016-09-03 04:11:10,644,filter:2-conv1:8-conv2:16-fc:256-Momentum,1_epoch,0.169,94.390,NA,NA,2,8,16,256
2016-09-03 04:11:10,916,filter:2-conv1:8-conv2:32-fc:1-Momentum,1_epoch,0.263,26.280,NA,NA,2,8,32,1
2016-09-03 04:11:10,939,filter:2-conv1:8-conv2:16-fc:512-Momentum,1_epoch,0.26,96.180,NA,NA,2,8,16,512
2016-09-03 04:11:10,941,filter:2-conv1:8-conv2:32-fc:2-Momentum,1_epoch,0.269,42.280,NA,NA,2,8,32,2
2016-09-03 04:11:18,532,filter:2-conv1:8-conv2:32-fc:8-Momentum,1_epoch,0.166,87.800,NA,NA,2,8,32,8
2016-09-03 04:11:18,751,filter:2-conv1:8-conv2:32-fc:16-Momentum,1_epoch,0.262,89.750,NA,NA,2,8,32,16
2016-09-03 04:11:18,762,filter:2-conv1:8-conv2:32-fc:32-Momentum,1_epoch,0.264,93.850,NA,NA,2,8,32,32
2016-09-03 04:11:18,790,filter:2-conv1:8-conv2:32-fc:4-Momentum,1_epoch,0.265,78.490,NA,NA,2,8,32,4
2016-09-03 04:11:26,321,filter:2-conv1:8-conv2:32-fc:128-Momentum,1_epoch,0.176,95.370,NA,NA,2,8,32,128
2016-09-03 04:11:26,463,filter:2-conv1:8-conv2:32-fc:64-Momentum,1_epoch,0.234,94.080,NA,NA,2,8,32,64
2016-09-03 04:11:26,687,filter:2-conv1:8-conv2:32-fc:256-Momentum,1_epoch,0.367,95.800,NA,NA,2,8,32,256
2016-09-03 04:11:27,127,filter:2-conv1:8-conv2:32-fc:512-Momentum,1_epoch,0.638,95.550,NA,NA,2,8,32,512
2016-09-03 04:11:34,634,filter:2-conv1:8-conv2:64-fc:1-Momentum,1_epoch,0.18,10.280,NA,NA,2,8,64,1
2016-09-03 04:11:34,699,filter:2-conv1:8-conv2:64-fc:4-Momentum,1_epoch,0.19,10.280,NA,NA,2,8,64,4
2016-09-03 04:11:34,823,filter:2-conv1:8-conv2:64-fc:2-Momentum,1_epoch,0.265,10.280,NA,NA,2,8,64,2
2016-09-03 04:11:34,834,filter:2-conv1:8-conv2:64-fc:8-Momentum,1_epoch,0.281,79.570,NA,NA,2,8,64,8
2016-09-03 04:11:42,073,filter:2-conv1:8-conv2:64-fc:128-Momentum,1_epoch,0.193,95.430,NA,NA,2,8,64,128
2016-09-03 04:11:42,108,filter:2-conv1:8-conv2:64-fc:32-Momentum,1_epoch,0.187,94.170,NA,NA,2,8,64,32
2016-09-03 04:11:42,394,filter:2-conv1:8-conv2:64-fc:64-Momentum,1_epoch,0.359,94.130,NA,NA,2,8,64,64
2016-09-03 04:11:42,626,filter:2-conv1:8-conv2:64-fc:16-Momentum,1_epoch,0.438,90.240,NA,NA,2,8,64,16
2016-09-03 04:11:49,862,filter:2-conv1:8-conv2:64-fc:256-Momentum,1_epoch,0.192,95.710,NA,NA,2,8,64,256
2016-09-03 04:11:50,001,filter:2-conv1:8-conv2:128-fc:2-Momentum,1_epoch,0.264,10.280,NA,NA,2,8,128,2
2016-09-03 04:11:50,020,filter:2-conv1:8-conv2:128-fc:1-Momentum,1_epoch,0.27,10.280,NA,NA,2,8,128,1
2016-09-03 04:11:50,396,filter:2-conv1:8-conv2:64-fc:512-Momentum,1_epoch,0.51,95.680,NA,NA,2,8,64,512
2016-09-03 04:11:58,518,filter:2-conv1:8-conv2:128-fc:4-Momentum,1_epoch,0.204,76.200,NA,NA,2,8,128,4
2016-09-03 04:11:58,824,filter:2-conv1:8-conv2:128-fc:32-Momentum,1_epoch,0.307,93.280,NA,NA,2,8,128,32
2016-09-03 04:11:58,839,filter:2-conv1:8-conv2:128-fc:8-Momentum,1_epoch,0.29,82.230,NA,NA,2,8,128,8
2016-09-03 04:11:58,855,filter:2-conv1:8-conv2:128-fc:16-Momentum,1_epoch,0.253,92.230,NA,NA,2,8,128,16
2016-09-03 04:12:07,117,filter:2-conv1:8-conv2:128-fc:64-Momentum,1_epoch,0.209,94.800,NA,NA,2,8,128,64
2016-09-03 04:12:07,463,filter:2-conv1:8-conv2:128-fc:128-Momentum,1_epoch,0.247,95.030,NA,NA,2,8,128,128
2016-09-03 04:12:07,698,filter:2-conv1:8-conv2:128-fc:256-Momentum,1_epoch,0.303,96.130,NA,NA,2,8,128,256
2016-09-03 04:12:08,449,filter:2-conv1:8-conv2:128-fc:512-Momentum,1_epoch,0.277,95.500,NA,NA,2,8,128,512
2016-09-03 04:12:17,023,filter:2-conv1:8-conv2:256-fc:1-Momentum,1_epoch,0.245,10.280,NA,NA,2,8,256,1
2016-09-03 04:12:17,307,filter:2-conv1:8-conv2:256-fc:2-Momentum,1_epoch,0.338,10.280,NA,NA,2,8,256,2
2016-09-03 04:12:17,398,filter:2-conv1:8-conv2:256-fc:4-Momentum,1_epoch,0.365,39.690,NA,NA,2,8,256,4
2016-09-03 04:12:17,559,filter:2-conv1:8-conv2:256-fc:8-Momentum,1_epoch,0.516,10.280,NA,NA,2,8,256,8
2016-09-03 04:12:26,738,filter:2-conv1:8-conv2:256-fc:16-Momentum,1_epoch,0.275,88.000,NA,NA,2,8,256,16
2016-09-03 04:12:26,771,filter:2-conv1:8-conv2:256-fc:64-Momentum,1_epoch,0.245,93.810,NA,NA,2,8,256,64
2016-09-03 04:12:26,872,filter:2-conv1:8-conv2:256-fc:32-Momentum,1_epoch,0.296,93.300,NA,NA,2,8,256,32
2016-09-03 04:12:27,550,filter:2-conv1:8-conv2:256-fc:128-Momentum,1_epoch,0.677,94.220,NA,NA,2,8,256,128
2016-09-03 04:12:37,185,filter:2-conv1:8-conv2:256-fc:256-Momentum,1_epoch,0.271,94.730,NA,NA,2,8,256,256
2016-09-03 04:12:37,795,filter:2-conv1:8-conv2:512-fc:2-Momentum,1_epoch,0.341,10.280,NA,NA,2,8,512,2
2016-09-03 04:12:38,048,filter:2-conv1:8-conv2:256-fc:512-Momentum,1_epoch,0.394,10.280,NA,NA,2,8,256,512
2016-09-03 04:12:38,386,filter:2-conv1:8-conv2:512-fc:1-Momentum,1_epoch,0.601,10.280,NA,NA,2,8,512,1
